HTML,HTMLForm,General Salutation,Javascript,mailto:,popups,body richness,Number of URLs,Malicious URL,text link disparity,Attachments,IP URLs,hexadecimal URL,Maximum Domains Counts,@_in_url,Subject richness,Fwd: mail,Re: mail,contains account,contains verify,contains update,contains prime targets,contains suspension,contains password,contains urgent,contains access,number of dots,number of dash,Class
0,0,0,0,0,0,1.2413793103448276,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2763157894736843,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.2521008403361344,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.2949640287769784,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.5,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.403361344537815,2,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.793103448275862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1176470588235294,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.296875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.263157894736842,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3333333333333333,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3545454545454545,1,0,0,0,0,0,1,0,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.25,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.2413793103448276,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3794212218649518,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,1.9749608763693272,20,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.7701149425287357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3095238095238095,1,1,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.323076923076923,3,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,1,1,0,1.6396396396396395,54,21,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,5,1,Ham
0,0,0,0,1,0,2.7676470588235293,16,5,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4788732394366197,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.121212121212121,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.7019230769230769,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,3.419718309859155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.3653846153846154,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,1,0,1.7218045112781954,12,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,4.222222222222222,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0454545454545454,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.356060606060606,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.8243243243243243,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2692307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4166666666666667,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2564102564102564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2538461538461538,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.9375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,3.8620689655172415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.9419354838709677,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.27807486631016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,1,0,1.2857142857142858,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.4431137724550898,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,3.0497237569060776,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1818181818181819,3,0,0,0,0,0,1,0,1.0714285714285714,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,1.3006535947712419,1,0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,Ham
0,1,0,1,1,0,2.892857142857143,163,1,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.4022988505747127,0,0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0842105263157895,0,0,0,0,0,0,1,0,1.1428571428571428,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.7109375,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.6221590909090908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.176470588235294,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3866666666666667,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,2.7891304347826087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.6435643564356435,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1891891891891893,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3103448275862069,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.048780487804878,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4560669456066946,4,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.4498480243161094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.7573770491803278,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.1111111111111112,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.205128205128205,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.1733333333333333,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,1,0,1.3975409836065573,8,0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.169811320754717,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,1.8,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.144736842105263,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.5890410958904109,3,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.2894736842105263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3695652173913044,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.6065573770491803,2,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.2962962962962963,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.3424657534246576,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2625,2,0,0,0,0,0,2,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.28125,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4814814814814814,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2826086956521738,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,1,0,1.6195652173913044,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,1,Ham
0,0,0,0,0,0,1.3173076923076923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.206896551724138,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2771084337349397,1,0,0,0,0,0,1,0,1.1666666666666667,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,1,0,1.4473684210526316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1724137931034482,0,0,0,0,0,0,1,0,1.1428571428571428,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2337662337662338,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4130434782608696,6,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.2727272727272727,2,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,1.2758620689655173,2,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.462686567164179,2,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.4,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2932330827067668,4,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,1,0,1.564516129032258,0,0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4683544303797469,5,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,0,0,1.1935483870967742,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.5434782608695652,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1636363636363636,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.8278688524590163,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1904761904761905,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4375,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.7263157894736842,2,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.0357142857142858,0,0,0,0,0,0,1,0,1.125,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.8032786885245902,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4863945578231292,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,1,0,1.1063829787234043,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.2307692307692308,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.8541666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1217391304347826,2,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.0769230769230769,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.2666666666666666,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2444444444444445,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3265306122448979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4591836734693877,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.1555555555555554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.1743119266055047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1111111111111112,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Ham
0,0,0,0,1,0,1.7490494296577948,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.66,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1666666666666667,2,0,0,0,0,0,1,0,1.1666666666666667,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.24,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2083333333333333,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,3.724747474747475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.64,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4393939393939394,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3513513513513513,1,1,0,0,1,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,3.0714285714285716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,3.015625,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,1,0,1.9275362318840579,3,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
1,1,0,0,0,0,1.763869132290185,103,3,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.3191489361702127,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.380952380952381,4,0,0,0,0,0,1,0,1.1,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.9158110882956878,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.0657894736842106,20,0,0,0,0,0,1,0,1.1,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3076923076923077,2,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,1,1,1,Ham
0,0,0,0,0,0,1.4814814814814814,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.6101694915254237,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1818181818181819,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.380952380952381,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.420765027322404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1666666666666667,3,0,0,0,0,0,2,0,1.125,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.2666666666666666,2,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,1.3658536585365855,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.1574279379157426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.8206106870229009,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.9896907216494846,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4796954314720812,2,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.6181818181818182,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.791208791208791,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.608695652173913,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4333333333333333,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,1,0,1.3577981651376148,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.949367088607595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3776223776223777,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,2.102803738317757,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3095238095238095,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.7027027027027026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3703703703703705,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,1.4313725490196079,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
1,1,0,0,1,0,1.5596816976127321,85,3,0,0,0,0,2,1,1.0,0,0,0,0,0,0,0,0,0,0,6,2,Ham
0,0,0,0,0,0,2.6424242424242426,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.088235294117647,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,1,0,1.564516129032258,0,0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1896551724137931,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.8083333333333333,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1176470588235294,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4385964912280702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.6568627450980393,2,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.126984126984127,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,2.0952380952380953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0769230769230769,0,0,0,0,0,0,1,0,1.1428571428571428,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.170731707317073,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.3095238095238095,1,1,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,2.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.4,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3958333333333333,2,0,0,0,0,0,1,0,1.0,0,1,0,0,1,0,0,0,0,0,1,1,Ham
0,0,0,0,0,0,1.2830188679245282,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0851063829787233,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.1875,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2545454545454546,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3387978142076502,1,0,0,0,0,0,1,0,1.1666666666666667,0,1,0,0,0,0,0,0,0,0,1,0,Ham
1,1,0,0,0,0,1.5822981366459627,98,3,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
0,0,0,0,0,0,1.9518072289156627,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2,2,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2156862745098038,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.2280701754385965,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3194444444444444,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,Ham
0,0,0,0,0,0,1.3333333333333333,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Ham
